"Index Num","Country of Origin","Country of Origin-ISO2","Asylum Data",Year,Month,Age,Sex,"Country of Asylum"
451017,SL,"Sierra Leone",10,2019,02,"Less than 18 years",Females,"European Union - 28 countries (2013-2020)"
451018,SL,"Sierra Leone",5,2019,03,"Less than 18 years",Females,"European Union - 28 countries (2013-2020)"
451023,SL,"Sierra Leone",5,2019,02,"Less than 18 years",Females,France
451079,SL,"Sierra Leone",10,2019,01,"Less than 18 years",Females,Total
451080,SL,"Sierra Leone",10,2019,02,"Less than 18 years",Females,Total
451081,SL,"Sierra Leone",5,2019,03,"Less than 18 years",Females,Total
451088,SL,"Sierra Leone",10,2019,01,Total,Males,Belgium
451103,SL,"Sierra Leone",10,2019,01,Total,Males,"Germany (until 1990 former territory of the FRG)"
451104,SL,"Sierra Leone",25,2019,02,Total,Males,"Germany (until 1990 former territory of the FRG)"
451105,SL,"Sierra Leone",15,2019,03,Total,Males,"Germany (until 1990 former territory of the FRG)"
451113,SL,"Sierra Leone",5,2019,02,Total,Males,Greece
451114,SL,"Sierra Leone",5,2019,03,Total,Males,Greece
451115,SL,"Sierra Leone",5,2019,01,Total,Males,Spain
451116,SL,"Sierra Leone",10,2019,02,Total,Males,Spain
451118,SL,"Sierra Leone",50,2019,01,Total,Males,"European Union - 27 countries (from 2020)"
451119,SL,"Sierra Leone",75,2019,02,Total,Males,"European Union - 27 countries (from 2020)"
451120,SL,"Sierra Leone",35,2019,03,Total,Males,"European Union - 27 countries (from 2020)"
451121,SL,"Sierra Leone",55,2019,01,Total,Males,"European Union - 28 countries (2013-2020)"
451122,SL,"Sierra Leone",75,2019,02,Total,Males,"European Union - 28 countries (2013-2020)"
451123,SL,"Sierra Leone",45,2019,03,Total,Males,"European Union - 28 countries (2013-2020)"
451127,SL,"Sierra Leone",10,2019,01,Total,Males,France
451128,SL,"Sierra Leone",15,2019,02,Total,Males,France
451129,SL,"Sierra Leone",5,2019,03,Total,Males,France
451137,SL,"Sierra Leone",5,2019,02,Total,Males,Ireland
451143,SL,"Sierra Leone",5,2019,02,Total,Males,Italy
451159,SL,"Sierra Leone",5,2019,03,Total,Males,Malta
451160,SL,"Sierra Leone",10,2019,01,Total,Males,Netherlands
451161,SL,"Sierra Leone",10,2019,02,Total,Males,Netherlands
451162,SL,"Sierra Leone",5,2019,03,Total,Males,Netherlands
451184,SL,"Sierra Leone",55,2019,01,Total,Males,Total
451185,SL,"Sierra Leone",80,2019,02,Total,Males,Total
451186,SL,"Sierra Leone",45,2019,03,Total,Males,Total
451187,SL,"Sierra Leone",5,2019,01,Total,Males,"United Kingdom"
451188,SL,"Sierra Leone",5,2019,02,Total,Males,"United Kingdom"
451189,SL,"Sierra Leone",5,2019,03,Total,Males,"United Kingdom"
451314,SL,"Sierra Leone",5,2019,02,"From 14 to 17 years",Males,"Germany (until 1990 former territory of the FRG)"
451315,SL,"Sierra Leone",5,2019,03,"From 14 to 17 years",Males,"Germany (until 1990 former territory of the FRG)"
451328,SL,"Sierra Leone",5,2019,01,"From 14 to 17 years",Males,"European Union - 27 countries (from 2020)"
451329,SL,"Sierra Leone",5,2019,02,"From 14 to 17 years",Males,"European Union - 27 countries (from 2020)"
451330,SL,"Sierra Leone",5,2019,03,"From 14 to 17 years",Males,"European Union - 27 countries (from 2020)"
451331,SL,"Sierra Leone",5,2019,01,"From 14 to 17 years",Males,"European Union - 28 countries (2013-2020)"
451332,SL,"Sierra Leone",10,2019,02,"From 14 to 17 years",Males,"European Union - 28 countries (2013-2020)"
451333,SL,"Sierra Leone",5,2019,03,"From 14 to 17 years",Males,"European Union - 28 countries (2013-2020)"
451394,SL,"Sierra Leone",5,2019,01,"From 14 to 17 years",Males,Total
451395,SL,"Sierra Leone",10,2019,02,"From 14 to 17 years",Males,Total
451396,SL,"Sierra Leone",5,2019,03,"From 14 to 17 years",Males,Total
451403,SL,"Sierra Leone",5,2019,01,"From 18 to 34 years",Males,Belgium
451418,SL,"Sierra Leone",5,2019,01,"From 18 to 34 years",Males,"Germany (until 1990 former territory of the FRG)"
451419,SL,"Sierra Leone",20,2019,02,"From 18 to 34 years",Males,"Germany (until 1990 former territory of the FRG)"
451420,SL,"Sierra Leone",5,2019,03,"From 18 to 34 years",Males,"Germany (until 1990 former territory of the FRG)"
451430,SL,"Sierra Leone",5,2019,01,"From 18 to 34 years",Males,Spain
451431,SL,"Sierra Leone",5,2019,02,"From 18 to 34 years",Males,Spain
451433,SL,"Sierra Leone",35,2019,01,"From 18 to 34 years",Males,"European Union - 27 countries (from 2020)"
451434,SL,"Sierra Leone",55,2019,02,"From 18 to 34 years",Males,"European Union - 27 countries (from 2020)"
451435,SL,"Sierra Leone",25,2019,03,"From 18 to 34 years",Males,"European Union - 27 countries (from 2020)"
451436,SL,"Sierra Leone",35,2019,01,"From 18 to 34 years",Males,"European Union - 28 countries (2013-2020)"
451437,SL,"Sierra Leone",55,2019,02,"From 18 to 34 years",Males,"European Union - 28 countries (2013-2020)"
451438,SL,"Sierra Leone",30,2019,03,"From 18 to 34 years",Males,"European Union - 28 countries (2013-2020)"
451442,SL,"Sierra Leone",10,2019,01,"From 18 to 34 years",Males,France
451443,SL,"Sierra Leone",10,2019,02,"From 18 to 34 years",Males,France
451444,SL,"Sierra Leone",5,2019,03,"From 18 to 34 years",Males,France
451458,SL,"Sierra Leone",5,2019,02,"From 18 to 34 years",Males,Italy
451474,SL,"Sierra Leone",5,2019,03,"From 18 to 34 years",Males,Malta
451475,SL,"Sierra Leone",5,2019,01,"From 18 to 34 years",Males,Netherlands
451476,SL,"Sierra Leone",10,2019,02,"From 18 to 34 years",Males,Netherlands
451499,SL,"Sierra Leone",35,2019,01,"From 18 to 34 years",Males,Total
451500,SL,"Sierra Leone",60,2019,02,"From 18 to 34 years",Males,Total
451501,SL,"Sierra Leone",30,2019,03,"From 18 to 34 years",Males,Total
451502,SL,"Sierra Leone",5,2019,01,"From 18 to 34 years",Males,"United Kingdom"
451504,SL,"Sierra Leone",5,2019,03,"From 18 to 34 years",Males,"United Kingdom"
451538,SL,"Sierra Leone",5,2019,01,"From 35 to 64 years",Males,"European Union - 27 countries (from 2020)"
451539,SL,"Sierra Leone",5,2019,02,"From 35 to 64 years",Males,"European Union - 27 countries (from 2020)"
451540,SL,"Sierra Leone",5,2019,03,"From 35 to 64 years",Males,"European Union - 27 countries (from 2020)"
451541,SL,"Sierra Leone",5,2019,01,"From 35 to 64 years",Males,"European Union - 28 countries (2013-2020)"
451542,SL,"Sierra Leone",5,2019,02,"From 35 to 64 years",Males,"European Union - 28 countries (2013-2020)"
451543,SL,"Sierra Leone",5,2019,03,"From 35 to 64 years",Males,"European Union - 28 countries (2013-2020)"
451604,SL,"Sierra Leone",5,2019,01,"From 35 to 64 years",Males,Total
451605,SL,"Sierra Leone",5,2019,02,"From 35 to 64 years",Males,Total
451606,SL,"Sierra Leone",5,2019,03,"From 35 to 64 years",Males,Total
451748,SL,"Sierra Leone",5,2019,01,"Less than 14 years",Males,"European Union - 27 countries (from 2020)"
451749,SL,"Sierra Leone",10,2019,02,"Less than 14 years",Males,"European Union - 27 countries (from 2020)"
451751,SL,"Sierra Leone",5,2019,01,"Less than 14 years",Males,"European Union - 28 countries (2013-2020)"
451752,SL,"Sierra Leone",10,2019,02,"Less than 14 years",Males,"European Union - 28 countries (2013-2020)"
451758,SL,"Sierra Leone",5,2019,02,"Less than 14 years",Males,France
451814,SL,"Sierra Leone",5,2019,01,"Less than 14 years",Males,Total
451815,SL,"Sierra Leone",10,2019,02,"Less than 14 years",Males,Total
451823,SL,"Sierra Leone",5,2019,01,"Less than 18 years",Males,Belgium
451839,SL,"Sierra Leone",5,2019,02,"Less than 18 years",Males,"Germany (until 1990 former territory of the FRG)"
451840,SL,"Sierra Leone",5,2019,03,"Less than 18 years",Males,"Germany (until 1990 former territory of the FRG)"
451853,SL,"Sierra Leone",10,2019,01,"Less than 18 years",Males,"European Union - 27 countries (from 2020)"
451854,SL,"Sierra Leone",15,2019,02,"Less than 18 years",Males,"European Union - 27 countries (from 2020)"
451855,SL,"Sierra Leone",5,2019,03,"Less than 18 years",Males,"European Union - 27 countries (from 2020)"
451856,SL,"Sierra Leone",10,2019,01,"Less than 18 years",Males,"European Union - 28 countries (2013-2020)"
451857,SL,"Sierra Leone",15,2019,02,"Less than 18 years",Males,"European Union - 28 countries (2013-2020)"
451858,SL,"Sierra Leone",5,2019,03,"Less than 18 years",Males,"European Union - 28 countries (2013-2020)"
451863,SL,"Sierra Leone",5,2019,02,"Less than 18 years",Males,France
451919,SL,"Sierra Leone",10,2019,01,"Less than 18 years",Males,Total
451920,SL,"Sierra Leone",15,2019,02,"Less than 18 years",Males,Total
451921,SL,"Sierra Leone",5,2019,03,"Less than 18 years",Males,Total
451928,SL,"Sierra Leone",10,2019,01,Total,Total,Belgium
451929,SL,"Sierra Leone",5,2019,02,Total,Total,Belgium
451943,SL,"Sierra Leone",10,2019,01,Total,Total,"Germany (until 1990 former territory of the FRG)"
451944,SL,"Sierra Leone",30,2019,02,Total,Total,"Germany (until 1990 former territory of the FRG)"
451945,SL,"Sierra Leone",20,2019,03,Total,Total,"Germany (until 1990 former territory of the FRG)"
451952,SL,"Sierra Leone",5,2019,01,Total,Total,Greece
451953,SL,"Sierra Leone",5,2019,02,Total,Total,Greece
451954,SL,"Sierra Leone",5,2019,03,Total,Total,Greece
451955,SL,"Sierra Leone",5,2019,01,Total,Total,Spain
451956,SL,"Sierra Leone",10,2019,02,Total,Total,Spain
451958,SL,"Sierra Leone",70,2019,01,Total,Total,"European Union - 27 countries (from 2020)"
451959,SL,"Sierra Leone",95,2019,02,Total,Total,"European Union - 27 countries (from 2020)"
451960,SL,"Sierra Leone",50,2019,03,Total,Total,"European Union - 27 countries (from 2020)"
451961,SL,"Sierra Leone",80,2019,01,Total,Total,"European Union - 28 countries (2013-2020)"
451962,SL,"Sierra Leone",105,2019,02,Total,Total,"European Union - 28 countries (2013-2020)"
451963,SL,"Sierra Leone",60,2019,03,Total,Total,"European Union - 28 countries (2013-2020)"
451967,SL,"Sierra Leone",15,2019,01,Total,Total,France
451968,SL,"Sierra Leone",25,2019,02,Total,Total,France
451969,SL,"Sierra Leone",10,2019,03,Total,Total,France
451976,SL,"Sierra Leone",5,2019,01,Total,Total,Ireland
451977,SL,"Sierra Leone",5,2019,02,Total,Total,Ireland
451983,SL,"Sierra Leone",5,2019,02,Total,Total,Italy
451999,SL,"Sierra Leone",5,2019,03,Total,Total,Malta
452000,SL,"Sierra Leone",10,2019,01,Total,Total,Netherlands
452001,SL,"Sierra Leone",10,2019,02,Total,Total,Netherlands
452002,SL,"Sierra Leone",5,2019,03,Total,Total,Netherlands
452008,SL,"Sierra Leone",5,2019,03,Total,Total,Poland
452011,SL,"Sierra Leone",5,2019,03,Total,Total,Portugal
452024,SL,"Sierra Leone",80,2019,01,Total,Total,Total
452025,SL,"Sierra Leone",105,2019,02,Total,Total,Total
452026,SL,"Sierra Leone",60,2019,03,Total,Total,Total
452027,SL,"Sierra Leone",10,2019,01,Total,Total,"United Kingdom"
452028,SL,"Sierra Leone",5,2019,02,Total,Total,"United Kingdom"
452029,SL,"Sierra Leone",10,2019,03,Total,Total,"United Kingdom"
452154,SL,"Sierra Leone",5,2019,02,"From 14 to 17 years",Total,"Germany (until 1990 former territory of the FRG)"
452155,SL,"Sierra Leone",5,2019,03,"From 14 to 17 years",Total,"Germany (until 1990 former territory of the FRG)"
452168,SL,"Sierra Leone",10,2019,01,"From 14 to 17 years",Total,"European Union - 27 countries (from 2020)"
452169,SL,"Sierra Leone",5,2019,02,"From 14 to 17 years",Total,"European Union - 27 countries (from 2020)"
452170,SL,"Sierra Leone",5,2019,03,"From 14 to 17 years",Total,"European Union - 27 countries (from 2020)"
452171,SL,"Sierra Leone",10,2019,01,"From 14 to 17 years",Total,"European Union - 28 countries (2013-2020)"
452172,SL,"Sierra Leone",10,2019,02,"From 14 to 17 years",Total,"European Union - 28 countries (2013-2020)"
452173,SL,"Sierra Leone",5,2019,03,"From 14 to 17 years",Total,"European Union - 28 countries (2013-2020)"
452234,SL,"Sierra Leone",10,2019,01,"From 14 to 17 years",Total,Total
452235,SL,"Sierra Leone",10,2019,02,"From 14 to 17 years",Total,Total
452236,SL,"Sierra Leone",5,2019,03,"From 14 to 17 years",Total,Total
452243,SL,"Sierra Leone",5,2019,01,"From 18 to 34 years",Total,Belgium
452258,SL,"Sierra Leone",10,2019,01,"From 18 to 34 years",Total,"Germany (until 1990 former territory of the FRG)"
452259,SL,"Sierra Leone",20,2019,02,"From 18 to 34 years",Total,"Germany (until 1990 former territory of the FRG)"
452260,SL,"Sierra Leone",10,2019,03,"From 18 to 34 years",Total,"Germany (until 1990 former territory of the FRG)"
452268,SL,"Sierra Leone",5,2019,02,"From 18 to 34 years",Total,Greece
452270,SL,"Sierra Leone",5,2019,01,"From 18 to 34 years",Total,Spain
452271,SL,"Sierra Leone",5,2019,02,"From 18 to 34 years",Total,Spain
452273,SL,"Sierra Leone",45,2019,01,"From 18 to 34 years",Total,"European Union - 27 countries (from 2020)"
452274,SL,"Sierra Leone",65,2019,02,"From 18 to 34 years",Total,"European Union - 27 countries (from 2020)"
452275,SL,"Sierra Leone",30,2019,03,"From 18 to 34 years",Total,"European Union - 27 countries (from 2020)"
452276,SL,"Sierra Leone",50,2019,01,"From 18 to 34 years",Total,"European Union - 28 countries (2013-2020)"
452277,SL,"Sierra Leone",70,2019,02,"From 18 to 34 years",Total,"European Union - 28 countries (2013-2020)"
452278,SL,"Sierra Leone",40,2019,03,"From 18 to 34 years",Total,"European Union - 28 countries (2013-2020)"
452282,SL,"Sierra Leone",15,2019,01,"From 18 to 34 years",Total,France
452283,SL,"Sierra Leone",15,2019,02,"From 18 to 34 years",Total,France
452284,SL,"Sierra Leone",10,2019,03,"From 18 to 34 years",Total,France
452291,SL,"Sierra Leone",5,2019,01,"From 18 to 34 years",Total,Ireland
452292,SL,"Sierra Leone",5,2019,02,"From 18 to 34 years",Total,Ireland
452298,SL,"Sierra Leone",5,2019,02,"From 18 to 34 years",Total,Italy
452314,SL,"Sierra Leone",5,2019,03,"From 18 to 34 years",Total,Malta
452315,SL,"Sierra Leone",5,2019,01,"From 18 to 34 years",Total,Netherlands
452316,SL,"Sierra Leone",10,2019,02,"From 18 to 34 years",Total,Netherlands
452339,SL,"Sierra Leone",50,2019,01,"From 18 to 34 years",Total,Total
452340,SL,"Sierra Leone",70,2019,02,"From 18 to 34 years",Total,Total
452341,SL,"Sierra Leone",40,2019,03,"From 18 to 34 years",Total,Total
452342,SL,"Sierra Leone",5,2019,01,"From 18 to 34 years",Total,"United Kingdom"
452343,SL,"Sierra Leone",5,2019,02,"From 18 to 34 years",Total,"United Kingdom"
452344,SL,"Sierra Leone",10,2019,03,"From 18 to 34 years",Total,"United Kingdom"
452365,SL,"Sierra Leone",5,2019,03,"From 35 to 64 years",Total,"Germany (until 1990 former territory of the FRG)"
452378,SL,"Sierra Leone",5,2019,01,"From 35 to 64 years",Total,"European Union - 27 countries (from 2020)"
452379,SL,"Sierra Leone",5,2019,02,"From 35 to 64 years",Total,"European Union - 27 countries (from 2020)"
452380,SL,"Sierra Leone",5,2019,03,"From 35 to 64 years",Total,"European Union - 27 countries (from 2020)"
452381,SL,"Sierra Leone",10,2019,01,"From 35 to 64 years",Total,"European Union - 28 countries (2013-2020)"
452382,SL,"Sierra Leone",5,2019,02,"From 35 to 64 years",Total,"European Union - 28 countries (2013-2020)"
452383,SL,"Sierra Leone",5,2019,03,"From 35 to 64 years",Total,"European Union - 28 countries (2013-2020)"
452444,SL,"Sierra Leone",10,2019,01,"From 35 to 64 years",Total,Total
452445,SL,"Sierra Leone",5,2019,02,"From 35 to 64 years",Total,Total
452446,SL,"Sierra Leone",5,2019,03,"From 35 to 64 years",Total,Total
452447,SL,"Sierra Leone",5,2019,01,"From 35 to 64 years",Total,"United Kingdom"
452573,SL,"Sierra Leone",5,2019,01,"Less than 14 years",Total,"Germany (until 1990 former territory of the FRG)"
452574,SL,"Sierra Leone",5,2019,02,"Less than 14 years",Total,"Germany (until 1990 former territory of the FRG)"
452575,SL,"Sierra Leone",5,2019,03,"Less than 14 years",Total,"Germany (until 1990 former territory of the FRG)"
